Course ID,Required Course
PSYC 4701,STAT 1220
PSYC 4701,STAT 1221
PSYC 4701,STAT 1222
PSYC 4701,PSYC 2101
PSYC 4701,PSYC 2103
PSYC 4702,PSYC 1101
PSYC 4702,STAT 1220
PSYC 4702,STAT 1221
PSYC 4702,STAT 1222
PSYC 4702,PSYC 2101
PSYC 4702,PSYC 2103
PSYC 4702,PSYC 4701
HLTH 4102,HLTH 3102
HLTH 4104,HLTH 2102
HLTH 4105,HLTH 3103
HLTH 4105L,HLTH 3103
HLTH 4280,HLTH 2103
HLTH 4400,HLTH 3400
READ 4161,READ 3224
READ 4270,READ 3224
READ 4270,READ 3226
RELS 3113,RELS 2105
RELS 4600,RELS 2600
RELS 4791,RELS 4790
RESP 4101,RESP 3101
RESP 4102,RESP 3101
RESP 4111,RESP 4101
RESP 4111,RESP 4102
RESP 4111,RESP 4103
RESP 4204,RESP 3204
RUSS 1202,RUSS 1201
RUSS 2201,RUSS 1202
RUSS 2202,RUSS 2201
RUSS 3060,RUSS 2000
RUSS 3061,RUSS 2000
RUSS 3201,RUSS 2202
RUSS 3202,RUSS 3201
RUSS 3203,RUSS 3201
RUSS 3800,RUSS 3202
COSC 4800,COSC 2600
SECD 4140,MDSK 2100
SOWK 3182,SOWK 3181
SOWK 3184,SOWK 3181
SOWK 3202,SOWK 3201
SOWK 3482,SOWK 3181
SOWK 3484,SOWK 3482
SOWK 3900,STAT 1222
SOWK 3988,SOWK 3900
SOCY 2115,SOCY 1101
SOCY 2115,SOCY 1501
SOCY 2115,SOCY 1511
SOCY 2161,SOCY 1101
SOCY 2161,SOCY 1501
SOCY 2161,SOCY 1511
SOCY 2169,SOCY 1101
SOCY 2169,SOCY 1501
SOCY 2169,SOCY 1511
SOCY 3090,SOCY 1101
SOCY 3090,SOCY 1501
SOCY 3090,SOCY 1511
SOCY 3110,SOCY 1101
SOCY 3110,SOCY 1501
SOCY 3110,SOCY 1511
SOCY 3120,SOCY 1101
SOCY 3120,SOCY 1501
SOCY 3120,SOCY 1511
SOCY 3132,SOCY 1101
SOCY 3132,SOCY 1501
SOCY 3132,SOCY 1511
SOCY 3143,SOCY 1101
SOCY 3143,SOCY 1501
SOCY 3143,SOCY 1511
SOCY 3153,SOCY 1101
SOCY 3153,SOCY 1501
SOCY 3153,SOCY 1511
SOCY 3155,SOCY 1101
SOCY 3155,SOCY 1501
SOCY 3155,SOCY 1511
SOCY 3155L,SOCY 1101
SOCY 3155L,SOCY 1501
SOCY 3155L,SOCY 1511
SOCY 3173,SOCY 1101
SOCY 3173,SOCY 1501
SOCY 3173,SOCY 1511
SOCY 3250,SOCY 1101
SOCY 3250,SOCY 1501
SOCY 3250,SOCY 1511
SOCY 3261,SOCY 1101
SOCY 3261,SOCY 1501
SOCY 3261,SOCY 1511
SOCY 3271,SOCY 1101
SOCY 3271,SOCY 1501
SOCY 3271,SOCY 1511
SOCY 3325,SOCY 1101
SOCY 3325,SOCY 1501
SOCY 3325,SOCY 1511
SOCY 3769,SOCY 1101
SOCY 3769,SOCY 1501
SOCY 3769,SOCY 1511
SOCY 3799,SOCY 3798
SOCY 4090,SOCY 1101
SOCY 4090,SOCY 1501
SOCY 4090,SOCY 1511
SOCY 4091,SOCY 1101
SOCY 4091,SOCY 1501
SOCY 4091,SOCY 1511
SOCY 4110,SOCY 1101
SOCY 4110,SOCY 1501
SOCY 4110,SOCY 1511
SOCY 4111,SOCY 1101
SOCY 4111,SOCY 1501
SOCY 4111,SOCY 1511
SOCY 4112,SOCY 1101
SOCY 4112,SOCY 1501
SOCY 4112,SOCY 1511
SOCY 4114,SOCY 1101
SOCY 4114,SOCY 1501
SOCY 4114,SOCY 1511
SOCY 4115,SOCY 1101
SOCY 4115,SOCY 1501
SOCY 4115,SOCY 1511
SOCY 4116,SOCY 1101
SOCY 4116,SOCY 1501
SOCY 4116,SOCY 1511
SOCY 4117,SOCY 1101
SOCY 4117,SOCY 1501
SOCY 4117,SOCY 1511
SOCY 4121,SOCY 1101
SOCY 4121,SOCY 1501
SOCY 4121,SOCY 1511
SOCY 4125,SOCY 1101
SOCY 4125,SOCY 1501
SOCY 4125,SOCY 1511
SOCY 4126,SOCY 1101
SOCY 4126,SOCY 1501
SOCY 4126,SOCY 1511
SOCY 4134,SOCY 1101
SOCY 4134,SOCY 1501
SOCY 4134,SOCY 1511
SOCY 4135,SOCY 1101
SOCY 4135,SOCY 1501
SOCY 4135,SOCY 1511
SOCY 4140,SOCY 1101
SOCY 4140,SOCY 1501
SOCY 4140,SOCY 1511
SOCY 4145,SOCY 1101
SOCY 4145,SOCY 1501
SOCY 4145,SOCY 1511
SOCY 4153,SOCY 1101
SOCY 4153,SOCY 1501
SOCY 4153,SOCY 1511
SOCY 4156,SOCY 1101
SOCY 4156,SOCY 1501
SOCY 4156,SOCY 1511
SOCY 4156,STAT 1220
SOCY 4156,STAT 1221
SOCY 4156,STAT 1222
SOCY 4156L,SOCY 1101
SOCY 4156L,SOCY 1501
SOCY 4156L,SOCY 1511
SOCY 4156L,STAT 1220
SOCY 4156L,STAT 1221
SOCY 4156L,STAT 1222
SOCY 4165,SOCY 1101
SOCY 4165,SOCY 1501
SOCY 4165,SOCY 1511
SOCY 4168,SOCY 1101
SOCY 4168,SOCY 2169
SOCY 4169,SOCY 1101
SOCY 4169,SOCY 2169
SOCY 4172,SOCY 1101
SOCY 4172,SOCY 1501
SOCY 4172,SOCY 1511
SOCY 4173,SOCY 1101
SOCY 4173,SOCY 1501
SOCY 4173,SOCY 1511
SOCY 4263,SOCY 1101
SOCY 4263,SOCY 1501
SOCY 4263,SOCY 1511
SOCY 4264,SOCY 1101
SOCY 4264,SOCY 1501
SOCY 4264,SOCY 1511
SOCY 4265,SOCY 1101
SOCY 4265,SOCY 1501
SOCY 4265,SOCY 1511
SOCY 4271,SOCY 1101
SOCY 4271,SOCY 1501
SOCY 4271,SOCY 1511
SOCY 4366,SOCY 1101
SOCY 4366,SOCY 1501
SOCY 4366,SOCY 1511
SOCY 4371,SOCY 1101
SOCY 4371,SOCY 1501
SOCY 4371,SOCY 1511
SOCY 4699,SOCY 1101
SOCY 4699,SOCY 3153
SOCY 4699,SOCY 4153
SOCY 4699,SOCY 3155
SOCY 4699,SOCY 3155L
SOCY 4699,SOCY 4156
SOCY 4756,STAT 1220
SOCY 4756,STAT 1221
SOCY 4756,STAT 1222
SOCY 4756L,STAT 1220
SOCY 4756L,STAT 1221
SOCY 4756L,STAT 1222
SOCY 4763,SOCY 1101
SOCY 4763,SOCY 1501
SOCY 4763,SOCY 1511
SOCY 4765,SOCY 1101
SOCY 4765,SOCY 1501
SOCY 4765,SOCY 1511
SOCY 4773,SOCY 1101
SOCY 4773,SOCY 1501
SOCY 4773,SOCY 1511
ITIS 3105,ITIS 3135
ITIS 3105,ITSC 1213
ITIS 3135,ITSC 2214
ITIS 3200,ITSC 2214
ITIS 3216,PSYC 1101
ITIS 3246,ITSC 3146
ITIS 3300,ITIS 3135
ITIS 3310,ITSC 2214
ITIS 3320,ITIS 3200
ITIS 3320,ITIS 3300
ITIS 4166,ITCS 3160
ITIS 4166,ITIS 3135
ITIS 4170,ITIS 3135
ITIS 4170,ITSC 2214
ITIS 4180,ITSC 2214
ITIS 4221,ITIS 3135
ITIS 4246,ITIS 3200
ITIS 4246,ITIS 3246
ITIS 4250,ITIS 3135
ITIS 4260,ITIS 3200
ITIS 4260,ITSC 3146
ITIS 4260,STAT 1220
ITIS 4390,ITIS 3130
ITIS 4390,ITIS 3135
SPAN 1102,SPAN 1101
SPAN 1102,SPAN 1201
SPAN 1202,SPAN 1101
SPAN 1202,SPAN 1201
SPAN 2050,SPAN 1202
SPAN 2105,SPAN 1202
SPAN 2106,SPAN 2201
SPAN 2200,SPAN 1202
SPAN 2201,SPAN 1202
SPAN 2202,SPAN 2201
SPAN 2202,SPAN 2105
SPAN 2210,SPAN 1202
SPAN 3009,WRDS 1103
SPAN 3009,WRDS 1104
SPAN 3019,WRDS 1103
SPAN 3019,WRDS 1104
SPAN 3030,WRDS 1103
SPAN 3030,WRDS 1104
SPAN 3050,SPAN 2202
SPAN 3201,SPAN 2202
SPAN 3202,SPAN 2202
SPAN 3203,SPAN 2202
SPAN 3220,SPAN 3201
SPAN 3220,SPAN 3202
SPAN 3220,SPAN 3203
SPAN 3221,SPAN 3201
SPAN 3221,SPAN 3202
SPAN 3221,SPAN 3203
SPAN 3222,SPAN 3201
SPAN 3222,SPAN 3202
SPAN 3222,SPAN 3203
SPAN 3409,SPAN 3000
SPAN 4050,SPAN 3000
SPAN 4120,SPAN 3201
SPAN 4120,SPAN 3202
SPAN 4120,SPAN 3203
SPAN 4120,SPAN 3220
SPAN 4121,SPAN 3201
SPAN 4121,SPAN 3202
SPAN 4121,SPAN 3203
SPAN 4121,SPAN 3220
SPAN 4201,SPAN 3208
SPAN 4202,SPAN 3208
SPAN 4205,SPAN 3208
SPAN 4206,SPAN 3208
SPAN 4208,SPAN 3201
SPAN 4208,SPAN 3202
SPAN 4208,SPAN 3203
SPAN 4209,SPAN 3208
SPAN 4210,SPAN 3208
SPAN 4211,SPAN 3208
SPAN 4212,SPAN 3208
SPAN 4213,SPAN 3208
SPAN 4214,SPAN 3208
SPAN 4215,SPAN 3208
SPAN 4216,SPAN 3208
SPAN 4217,SPAN 3208
SPAN 4231,SPAN 3000
SPAN 4232,SPAN 3000
SPAN 4233,SPAN 3000
SPAN 4233,SPAN 4232
SPED 3100,SPED 2100
SPED 3210,CHFD 2111
SPED 3210,CHFD 2113
SPED 3210,CHFD 2412
SPED 4111,CHFD 2000
SPED 4111,CHFD 2111
SPED 4112,SPED 4111
SPED 4170,SPED 3100
SPED 4170,SPED 3173
SPED 4170,SPED 3175
SPED 4210,SPED 4111
SPED 4210,SPED 4112
SPED 4270,SPED 3100
SPED 4270,SPED 3175
SPED 4272,SPED 3100
SPED 4272,SPED 3175
SPED 4274,SPED 3100
SPED 4275,SPED 3100
SPED 4275,SPED 3175
SPED 4276,SPED 3100
SPED 4276,SPED 3175
SPED 4276,SPED 4275
SPED 4277,SPED 3100
SPED 4277,SPED 3175
SPED 4279,SPED 3100
SPED 4279,SPED 3173
SPED 4279,SPED 3175
SPED 4279,SPED 4272
SPED 4279,SPED 4275
SPED 4280,SPED 3100
SPED 4280,SPED 3173
SPED 4280,SPED 3175
SPED 4280,SPED 4270
SPED 4281,SPED 3100
SPED 4316,SPEL 3100
SPED 4316,SPED 3175
SPED 4400,SPED 4272
SPED 4400,SPED 4275
SPEL 3100,EDUC 1100
SPEL 3100,EDUC 1511
SPEL 3100,SPED 2100
SPEL 3173,SPEL 3100
SPOA 2130,STAT 1220
SPOA 2130,STAT 1221
SPOA 2130,STAT 1222
SPOA 3110,SPOA 2120
SPOA 4110,SPOA 3110
SPOA 4120,SPOA 4110
SPOA 4120,EXER 4115
SPOA 4120,ITCS 3160
SPOA 4210,ITCS 3160
STAT 1220,MATH 1100
STAT 1220,MATH 1101
STAT 1220,MATH 1103
STAT 1220L,STAT 1220
STAT 1221,MATH 1100
STAT 1221,MATH 1101
STAT 1221,MATH 1103
STAT 1322,STAT 1222
STAT 2122,MATH 1242
STAT 2122,MATH 2120
STAT 2223,STAT 1220
STAT 2223,STAT 1221
STAT 2223,STAT 1222
STAT 2223,STAT 2122
STAT 3110,STAT 1220
STAT 3110,STAT 1221
STAT 3110,STAT 1222
STAT 3110,STAT 2122
STAT 3110,MATH 3122
STAT 3110,STAT 3122
STAT 3110,MATH 1242
STAT 3110,MATH 2120
STAT 3123,MATH 3122
STAT 3123,STAT 3122
STAT 3126,MATH 3123
STAT 3128,MATH 2241
STAT 3140,STAT 2223
STAT 3140,STAT 3110
STAT 3150,STAT 2223
STAT 3150,STAT 3110
STAT 3160,STAT 2223
STAT 3160,STAT 3110
STAT 3180,MATH 1242
STAT 3180,STAT 1220
STAT 3180,STAT 1222
STAT 4116,STAT 3123
STAT 4123,MATH 2164
STAT 4124,STAT 4123
STAT 4227,MATH 2241
STAT 4227,MATH 3122
STAT 4227,STAT 3122
SEGR 2105,ENGR 1202
SEGR 2105,MATH 1242
SEGR 2110,SEGR 2105
SEGR 2111,ENGR 1202
SEGR 2121,ENGR 1202
SEGR 3102,STAT 3128
SEGR 3103,SEGR 2105
SEGR 3105,SEGR 2105
SEGR 3107,SEGR 2106
SEGR 3107,STAT 3128
SEGR 3110,SEGR 3105
SEGR 3110,PHYS 2102
SEGR 3111,STAT 3128
SEGR 3122,SEGR 2121
SEGR 3131,SEGR 2110
SEGR 3132,SEGR 2110
SEGR 3201,MATH 1242
SEGR 3201,MATH 2164
SEGR 3202,MATH 2164
SEGR 3202,STAT 3128
SEGR 3290,SEGR 2110
SEGR 3290,SEGR 3110
SEGR 3290,SEGR 3102
SEGR 3290,SEGR 3107
SEGR 3291,SEGR 3290
SEGR 3695,ENGR 3500
SEGR 4101,OPRS 3111
SEGR 4101,SEGR 4952
SEGR 4114,STAT 1220
SEGR 4114,STAT 1221
SEGR 4114,STAT 1222
SEGR 4114,STAT 3128
SEGR 4114,SEGR 3201
SEGR 4131,SEGR 2110
SEGR 4132,SEGR 3132
SEGR 4141,STAT 3128
SEGR 4142,STAT 3128
SEGR 4154,STAT 3128
SEGR 4170,STAT 3128
SEGR 4201,MATH 2164
SEGR 4202,STAT 3128
SEGR 4202,MATH 2164
SEGR 4202,SEGR 3202
SEGR 4203,STAT 3128
SEGR 4952,OPRS 3111
TESL 4103,MDSK 3151
TESL 4103,TESL 4204
THEA 1270,THEA 1265
THEA 2260,THEA 2270
THEA 2270,THEA 1270
THEA 2280,THEA 1265
THEA 2290,THEA 2270
THEA 2320,THEA 1300
THEA 2330,THEA 1300
THEA 2370,THEA 1360
THEA 2460,THEA 1360
THEA 3202,THEA 1270
THEA 3207,THEA 1270
THEA 3214,THEA 1215
THEA 3214,THEA 1225
THEA 3215,THEA 1215
THEA 3235,THEA 1235
THEA 3246,THEA 1245
THEA 3251,THEA 2221
THEA 3293,THEA 1265
THEA 3293,THEA 1270
THEA 3300,THEA 1270
THEA 3310,THEA 1300
THEA 3315,THEA 1300
THEA 4204,THEA 2270
THEA 4205,THEA 2270
THEA 4205,THEA 2240
THEA 4210,THEA 2210
THEA 4230,THEA 2230
THEA 4233,THEA 1225
THEA 4234,THEA 2230
THEA 4250,THEA 2250
THEA 4300,THEA 3300
THEA 4310,THEA 1270
THEA 4310,THEA 1300
THEA 4370,THEA 1360
THEA 4370,THEA 2370
THEA 4370,MDSK 2100
THEA 4375,THEA 1360
TRAN 3601,FREN 3201
TRAN 3601,FREN 3202
TRAN 3601,GERM 3201
TRAN 3601,GERM 3202
TRAN 3601,JAPN 3201
TRAN 3601,RUSS 3201
TRAN 3601,SPAN 3201
TRAN 3601,SPAN 3202
TRAN 3601,SPAN 3203
TRAN 4403,TRAN 4402
TRAN 4413,GERM 2201
TRAN 4413,GERM 2202
TRAN 4413,GERM 3201
TRAN 4413,GERM 3202
TRAN 4414,GERM 2201
TRAN 4414,GERM 2202
TRAN 4414,GERM 3201
TRAN 4414,GERM 3202
TRAN 4433,TRAN 4432
TRAN 4434,TRAN 4433
TRAN 4443,TRAN 3601
TRAN 4443,TRAN 4442
TRAN 4443,SPAN 3000
TRAN 4444,TRAN 3601
TRAN 4444,TRAN 4442
TRAN 4444,SPAN 3000
CTCM 2530,WRDS 1103
CTCM 2530,WRDS 1104
URBS 3801,URBS 2200
URBS 4401,URBS 2200
WGST 3019,WRDS 1103
WGST 3019,WRDS 1104
WGST 3226,PSYC 1101
WGST 4165,SOCY 1101
WGST 4228,WRDS 1103
WGST 4228,WRDS 1104
WRDS 2101,WRDS 1103
WRDS 2101,WRDS 1104
WRDS 3102,WRDS 1103
WRDS 3102,WRDS 1104
WRDS 3140,WRDS 1103
WRDS 3140,WRDS 1104
WRDS 3211,WRDS 1103
WRDS 3211,WRDS 1104
WRDS 3215,WRDS 1103
WRDS 3215,WRDS 1104
WRDS 3220,WRDS 1103
WRDS 3220,WRDS 1104
WRDS 4011,WRDS 1103
WRDS 4011,WRDS 1104
WRDS 4021,WRDS 1103
WRDS 4021,WRDS 1104
WRDS 4201,WRDS 1103
WRDS 4201,WRDS 1104
WRDS 4210,WRDS 1103
WRDS 4210,WRDS 1104
WRDS 4225,WRDS 1103
WRDS 4225,WRDS 1104
WRDS 4330,WRDS 1103
WRDS 4330,WRDS 1104
WRDS 4402,WRDS 1103
WRDS 4402,WRDS 1104
